loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,name,pan_card,loan_returned,trustworthiness_score,education_enc,self_employed_enc,loan_status_enc
2552,5,Graduate,No,2700000.0,10600000.0,16,496,800000.0,2900000.0,9700000.0,2400000.0,Rejected,Anjali Kumar,WPDNZ7082H,,50,1.0,0.0,0
2553,1,Not Graduate,Yes,3600000.0,13100000.0,8,543,2900000.0,100000.0,9900000.0,2700000.0,Rejected,Suresh Singh,KVLEH1749J,,50,0.0,1.0,0
2554,5,Graduate,No,7000000.0,18400000.0,12,520,4700000.0,11900000.0,17000000.0,3800000.0,Rejected,Priya Mehta,AEOPD9035T,,50,1.0,0.0,0
2555,4,Not Graduate,Yes,5000000.0,18000000.0,14,307,5300000.0,5600000.0,12800000.0,3300000.0,Rejected,Meera Bansal,TQSOE5328Z,,50,0.0,1.0,0
2556,2,Graduate,No,1800000.0,5700000.0,14,502,1400000.0,1100000.0,4400000.0,1300000.0,Rejected,Riya Kumar,GYQPG2981P,,50,1.0,0.0,0
2557,2,Graduate,Yes,4700000.0,12000000.0,6,505,3400000.0,3800000.0,18000000.0,2300000.0,Rejected,Priya Mehta,TJMPK9468Y,,50,1.0,1.0,0
2558,2,Not Graduate,Yes,6700000.0,23100000.0,4,304,14400000.0,7100000.0,24300000.0,10000000.0,Approved,Suresh Sharma,ICWIL3914M,,50,0.0,1.0,1
2559,5,Not Graduate,No,5800000.0,17500000.0,10,719,5800000.0,1900000.0,12400000.0,3100000.0,Approved,Rakesh Verma,THAWH5087T,,50,0.0,0.0,1
2560,0,Graduate,Yes,5900000.0,22700000.0,18,855,13400000.0,6300000.0,14500000.0,4000000.0,Approved,Meera Kumar,SOUKE4164V,,50,1.0,1.0,1
2561,4,Not Graduate,No,6000000.0,15800000.0,18,593,6800000.0,4800000.0,13200000.0,6400000.0,Approved,Neha Agarwal,ZUOOF8320Z,,50,0.0,0.0,1
2562,1,Not Graduate,Yes,700000.0,1400000.0,10,523,700000.0,1100000.0,1600000.0,900000.0,Rejected,Arjun Agarwal,AHXSV4823I,,50,0.0,1.0,0
2563,0,Not Graduate,Yes,3700000.0,13100000.0,14,385,10600000.0,6800000.0,9200000.0,4900000.0,Rejected,Suresh Kapoor,YIKYG6674Y,,50,0.0,1.0,0
2564,0,Graduate,Yes,7100000.0,19300000.0,6,783,3900000.0,4800000.0,21800000.0,5000000.0,Approved,Anjali Bansal,AFGRQ0391I,,50,1.0,1.0,1
2565,5,Graduate,Yes,1100000.0,3900000.0,2,538,400000.0,1300000.0,4300000.0,1600000.0,Approved,Rohit Kumar,WQCRS0280A,,50,1.0,1.0,1
2566,3,Not Graduate,Yes,9500000.0,20100000.0,2,506,16800000.0,800000.0,32700000.0,11000000.0,Rejected,Rohit Verma,ZLFVV6927H,,50,0.0,1.0,0
2567,4,Not Graduate,Yes,2200000.0,8600000.0,2,461,1400000.0,3000000.0,4700000.0,2100000.0,Approved,Nikhil Agarwal,XXJLT6843X,,50,0.0,1.0,1
2568,4,Not Graduate,Yes,5500000.0,20000000.0,8,666,3800000.0,4700000.0,18000000.0,7900000.0,Approved,Nikhil Verma,GCOAR0895K,,50,0.0,1.0,1
2569,3,Not Graduate,Yes,4400000.0,16300000.0,20,561,5500000.0,8000000.0,12000000.0,4000000.0,Approved,Amit Kumar,ZGWCQ8874G,,50,0.0,1.0,1
2570,5,Not Graduate,No,5000000.0,10800000.0,10,345,12300000.0,5000000.0,14100000.0,6300000.0,Rejected,Ankit Singh,JPJAC5694G,,50,0.0,0.0,0
2571,4,Not Graduate,Yes,6100000.0,12500000.0,14,862,11300000.0,1500000.0,21900000.0,6800000.0,Approved,Arjun Bansal,CIVIV2448J,,50,0.0,1.0,1
2572,3,Not Graduate,No,8100000.0,22300000.0,10,686,20400000.0,8700000.0,19200000.0,6200000.0,Approved,Rakesh Bansal,UUOGE6471P,,50,0.0,0.0,1
2573,4,Graduate,Yes,7000000.0,19600000.0,8,708,17600000.0,2600000.0,24300000.0,4500000.0,Approved,Sneha Mehta,WIFCL3048P,,50,1.0,1.0,1
2574,4,Not Graduate,No,5600000.0,14800000.0,20,656,9600000.0,9200000.0,11600000.0,6500000.0,Approved,Kavita Gupta,WHHQQ5477I,,50,0.0,0.0,1
2575,4,Graduate,No,1800000.0,7000000.0,14,743,2600000.0,1000000.0,4500000.0,1500000.0,Approved,Arjun Kumar,BWGLR1337R,,50,1.0,0.0,1
2576,2,Graduate,No,3600000.0,12100000.0,14,408,10100000.0,4200000.0,13000000.0,5400000.0,Rejected,Riya Verma,YGZRG1380J,,50,1.0,0.0,0
2577,5,Graduate,No,600000.0,1300000.0,14,408,1000000.0,300000.0,1600000.0,900000.0,Rejected,Anjali Gupta,AXUSF6110V,,50,1.0,0.0,0
2578,1,Graduate,Yes,4900000.0,16500000.0,12,439,7500000.0,1400000.0,10300000.0,7200000.0,Rejected,Rohit Kapoor,MVJKA2988N,,50,1.0,1.0,0
2579,3,Graduate,Yes,3000000.0,7100000.0,6,415,2000000.0,5700000.0,9500000.0,2500000.0,Rejected,Riya Mehta,VZHSQ7304V,,50,1.0,1.0,0
2580,0,Not Graduate,Yes,3800000.0,10600000.0,12,490,3300000.0,6500000.0,14400000.0,3100000.0,Rejected,Ankit Verma,EWVNV5275Z,,50,0.0,1.0,0
2581,1,Graduate,Yes,7600000.0,30000000.0,16,884,13300000.0,3600000.0,17200000.0,10800000.0,Approved,Ankit Malhotra,OGMDF7748J,,50,1.0,1.0,1
2582,4,Graduate,No,7800000.0,25400000.0,18,425,3000000.0,14000000.0,30500000.0,7200000.0,Rejected,Nikhil Agarwal,VCBGU5637Y,,50,1.0,0.0,0
2583,0,Graduate,No,6800000.0,21700000.0,20,730,17500000.0,1300000.0,18600000.0,3600000.0,Approved,Isha Mehta,DTVDY9537K,,50,1.0,0.0,1
2584,4,Graduate,Yes,5900000.0,17300000.0,20,657,1500000.0,5600000.0,13000000.0,4100000.0,Approved,Isha Singh,KVZAI0588Q,,50,1.0,1.0,1
2585,2,Not Graduate,No,4900000.0,16800000.0,10,480,2200000.0,8900000.0,12600000.0,2700000.0,Rejected,Priya Malhotra,JSDME6158O,,50,0.0,0.0,0
2586,3,Not Graduate,Yes,1100000.0,3100000.0,16,356,1300000.0,100000.0,3000000.0,1600000.0,Rejected,Pooja Mehta,LELJM4838U,,50,0.0,1.0,0
2587,1,Not Graduate,Yes,9800000.0,36000000.0,12,629,28000000.0,4100000.0,29800000.0,11200000.0,Approved,Ankit Malhotra,ZQOYJ0091E,,50,0.0,1.0,1
2588,1,Graduate,Yes,1200000.0,4700000.0,2,667,1100000.0,300000.0,4200000.0,800000.0,Approved,Suresh Malhotra,FOHDV3561L,,50,1.0,1.0,1
2589,0,Not Graduate,No,4700000.0,11500000.0,18,559,7500000.0,0.0,18700000.0,2600000.0,Approved,Shreya Agarwal,PEVCU5220W,,50,0.0,0.0,1
2590,4,Graduate,No,6700000.0,16000000.0,4,791,0.0,13000000.0,20700000.0,5200000.0,Approved,Sneha Singh,WPTYL8124Y,,50,1.0,0.0,1
2591,0,Not Graduate,Yes,3700000.0,11300000.0,6,538,6200000.0,400000.0,10400000.0,5400000.0,Rejected,Vikas Mehta,WCVGJ6192S,,50,0.0,1.0,0
2592,2,Graduate,No,7400000.0,16000000.0,20,358,16700000.0,5500000.0,26800000.0,4300000.0,Rejected,Ankit Singh,PDUTY9154L,,50,1.0,0.0,0
2593,2,Not Graduate,No,3300000.0,11700000.0,14,439,4000000.0,6300000.0,8300000.0,1700000.0,Rejected,Meera Agarwal,ITAWI7379A,,50,0.0,0.0,0
2594,2,Graduate,Yes,4800000.0,15300000.0,12,503,3300000.0,4000000.0,12000000.0,4300000.0,Rejected,Rakesh Singh,WDZSL1140D,,50,1.0,1.0,0
2595,4,Graduate,Yes,4600000.0,11900000.0,6,810,11200000.0,8200000.0,17500000.0,5200000.0,Approved,Suresh Kapoor,RNITV1797D,,50,1.0,1.0,1
2596,1,Graduate,Yes,8000000.0,30600000.0,14,302,12700000.0,13100000.0,23900000.0,6800000.0,Rejected,Vikas Malhotra,JRHRT8612P,,50,1.0,1.0,0
2597,0,Not Graduate,No,4100000.0,8800000.0,18,300,10900000.0,6400000.0,8600000.0,3500000.0,Rejected,Nikhil Singh,HBRJT0765O,,50,0.0,0.0,0
2598,4,Not Graduate,No,2600000.0,7200000.0,16,612,1300000.0,1000000.0,5800000.0,1400000.0,Approved,Rahul Mehta,VIKVQ5060J,,50,0.0,0.0,1
2599,3,Not Graduate,No,1300000.0,5000000.0,6,686,2700000.0,2000000.0,4100000.0,900000.0,Approved,Neha Kumar,IGNBU2690J,,50,0.0,0.0,1
2600,0,Graduate,Yes,2300000.0,4900000.0,12,409,3300000.0,2400000.0,4700000.0,3200000.0,Rejected,Suresh Malhotra,HLFTB9601Z,,50,1.0,1.0,0
2601,5,Graduate,No,300000.0,900000.0,6,492,800000.0,300000.0,700000.0,400000.0,Rejected,Sneha Verma,OMTLQ1987H,,50,1.0,0.0,0
2602,0,Graduate,Yes,7000000.0,21700000.0,20,498,6600000.0,5500000.0,14700000.0,3900000.0,Rejected,Suresh Agarwal,HGSNM0923R,,50,1.0,1.0,0
2603,3,Not Graduate,Yes,4400000.0,10900000.0,18,611,8600000.0,6300000.0,8800000.0,3000000.0,Approved,Shreya Bansal,CCVAI6268Z,,50,0.0,1.0,1
2604,5,Not Graduate,Yes,5100000.0,11800000.0,6,776,7600000.0,400000.0,10500000.0,4400000.0,Approved,Rakesh Agarwal,SYVTJ1600S,,50,0.0,1.0,1
2605,1,Not Graduate,No,5900000.0,13000000.0,6,779,10800000.0,11600000.0,13100000.0,6600000.0,Approved,Manish Kapoor,REFZG2806X,,50,0.0,0.0,1
2606,3,Graduate,Yes,7800000.0,27200000.0,16,560,3600000.0,8100000.0,21800000.0,8600000.0,Approved,Anjali Agarwal,ESZLM5734A,,50,1.0,1.0,1
2607,4,Graduate,Yes,2200000.0,5100000.0,6,308,3200000.0,2600000.0,6600000.0,3100000.0,Rejected,Kavita Bansal,RQJKT9253T,,50,1.0,1.0,0
2608,4,Not Graduate,No,5400000.0,12600000.0,18,786,300000.0,2500000.0,21000000.0,6600000.0,Approved,Pooja Sharma,YJCWW0416M,,50,0.0,0.0,1
2609,1,Not Graduate,No,7400000.0,29100000.0,8,597,12100000.0,4800000.0,16300000.0,7000000.0,Approved,Rahul Gupta,GRBHN4397F,,50,0.0,0.0,1
2610,4,Graduate,No,5800000.0,12000000.0,12,811,9400000.0,8800000.0,14200000.0,3100000.0,Approved,Amit Verma,BTOJU9789B,,50,1.0,0.0,1
2611,1,Graduate,Yes,5800000.0,13000000.0,12,862,11300000.0,8400000.0,12000000.0,3900000.0,Approved,Shreya Sharma,YZVPC3056F,,50,1.0,1.0,1
2612,3,Not Graduate,Yes,4800000.0,14200000.0,12,369,3200000.0,200000.0,14000000.0,3000000.0,Rejected,Pooja Malhotra,CZBJA5029B,,50,0.0,1.0,0
2613,1,Not Graduate,Yes,7400000.0,23900000.0,4,687,20800000.0,10900000.0,26100000.0,5600000.0,Approved,Nikhil Gupta,JHIVC6301C,,50,0.0,1.0,1
2614,0,Not Graduate,Yes,9600000.0,19600000.0,12,500,21500000.0,700000.0,37600000.0,10900000.0,Rejected,Riya Bansal,ZAARV2157Z,,50,0.0,1.0,0
2615,2,Not Graduate,Yes,200000.0,500000.0,6,746,400000.0,0.0,500000.0,0.0,Approved,Arjun Kumar,KHMRE7410R,,50,0.0,1.0,1
2616,4,Not Graduate,No,700000.0,2100000.0,14,619,1900000.0,700000.0,2400000.0,1000000.0,Approved,Arjun Malhotra,LHROO4963Y,,50,0.0,0.0,1
2617,2,Not Graduate,No,7600000.0,16700000.0,20,692,9900000.0,9600000.0,25100000.0,7400000.0,Approved,Arjun Sharma,WZFNU6359R,,50,0.0,0.0,1
2618,1,Not Graduate,Yes,1400000.0,3300000.0,18,321,900000.0,1500000.0,3000000.0,700000.0,Rejected,Amit Kapoor,WWOBM7414U,,50,0.0,1.0,0
2619,2,Not Graduate,Yes,3800000.0,15000000.0,14,730,10800000.0,2900000.0,10700000.0,3600000.0,Approved,Suresh Gupta,CUKLU7304A,,50,0.0,1.0,1
2620,3,Not Graduate,No,2700000.0,10800000.0,6,480,4400000.0,0.0,10300000.0,3500000.0,Rejected,Vikas Malhotra,BRPPL8317H,,50,0.0,0.0,0
2621,2,Not Graduate,Yes,5000000.0,10700000.0,2,753,12600000.0,9000000.0,11500000.0,5700000.0,Approved,Sneha Mehta,OAWXP3220R,,50,0.0,1.0,1
2622,4,Graduate,Yes,9000000.0,28900000.0,6,637,11300000.0,1200000.0,33000000.0,4800000.0,Approved,Vikas Kumar,BUDWT4347D,,50,1.0,1.0,1
2623,3,Graduate,No,3700000.0,9000000.0,6,483,9300000.0,400000.0,9900000.0,3600000.0,Rejected,Anjali Kumar,LIIUO0165Z,,50,1.0,0.0,0
2624,4,Not Graduate,Yes,300000.0,1100000.0,4,315,700000.0,100000.0,900000.0,100000.0,Approved,Manish Mehta,RSXUY0855V,,50,0.0,1.0,1
2625,4,Graduate,No,1800000.0,4100000.0,8,777,2200000.0,2500000.0,3600000.0,1900000.0,Approved,Sneha Kumar,LGPSR9739T,,50,1.0,0.0,1
2626,2,Graduate,No,7900000.0,17700000.0,4,402,20900000.0,11800000.0,25600000.0,8400000.0,Rejected,Isha Sharma,XXDGP9913Z,,50,1.0,0.0,0
2627,4,Graduate,Yes,2100000.0,7700000.0,8,493,4300000.0,400000.0,4400000.0,1300000.0,Rejected,Suresh Malhotra,UDVNZ5730Q,,50,1.0,1.0,0
2628,0,Graduate,Yes,900000.0,3100000.0,4,355,1700000.0,100000.0,3000000.0,500000.0,Approved,Arjun Malhotra,XNDPY0701I,,50,1.0,1.0,1
2629,3,Graduate,No,9900000.0,23600000.0,18,557,18300000.0,8600000.0,23000000.0,9100000.0,Approved,Pooja Sharma,ZZJPH8857V,,50,1.0,0.0,1
2630,0,Not Graduate,Yes,5600000.0,20000000.0,20,606,7100000.0,500000.0,20000000.0,7600000.0,Approved,Priya Singh,AXDNO9335A,,50,0.0,1.0,1
2631,1,Not Graduate,Yes,6000000.0,12200000.0,16,743,8800000.0,2600000.0,20600000.0,2900000.0,Approved,Rohit Bansal,TFEBS6908S,,50,0.0,1.0,1
2632,5,Not Graduate,No,5700000.0,18400000.0,4,579,12800000.0,4000000.0,17200000.0,4900000.0,Approved,Vikas Sharma,UYZJO9583L,,50,0.0,0.0,1
2633,0,Graduate,Yes,9000000.0,33100000.0,20,734,2800000.0,5900000.0,25300000.0,10300000.0,Approved,Rakesh Malhotra,YOJDU8393E,,50,1.0,1.0,1
2634,0,Graduate,No,7300000.0,16100000.0,2,490,7600000.0,1400000.0,21800000.0,10700000.0,Rejected,Rohit Kumar,PQTVI3734T,,50,1.0,0.0,0
2635,5,Graduate,No,5300000.0,20500000.0,16,802,11200000.0,7100000.0,21100000.0,4100000.0,Approved,Arjun Singh,NWIPQ9061O,,50,1.0,0.0,1
2636,1,Not Graduate,Yes,3500000.0,7400000.0,16,867,500000.0,6600000.0,9500000.0,2100000.0,Approved,Riya Kumar,KQEXX5102Z,,50,0.0,1.0,1
2637,0,Not Graduate,No,1000000.0,2200000.0,12,302,2200000.0,400000.0,3700000.0,1400000.0,Rejected,Suresh Kumar,PDXSM5837A,,50,0.0,0.0,0
2638,0,Not Graduate,No,5100000.0,19900000.0,12,867,1800000.0,7100000.0,18300000.0,5700000.0,Approved,Ankit Kumar,NSCPK8132O,,50,0.0,0.0,1
2639,0,Graduate,Yes,2900000.0,9900000.0,8,312,1800000.0,4500000.0,11200000.0,3700000.0,Rejected,Meera Kumar,RDMSB3688M,,50,1.0,1.0,0
2640,3,Not Graduate,No,7600000.0,19100000.0,14,762,14800000.0,15000000.0,23500000.0,7300000.0,Approved,Rahul Agarwal,WKDPD6908R,,50,0.0,0.0,1
2641,5,Not Graduate,Yes,6000000.0,14700000.0,18,462,15400000.0,9700000.0,13800000.0,3500000.0,Rejected,Riya Gupta,GXOZA3415S,,50,0.0,1.0,0
2642,1,Graduate,No,6300000.0,18200000.0,18,849,4300000.0,5800000.0,15500000.0,5200000.0,Approved,Rohit Agarwal,YAPTQ0776G,,50,1.0,0.0,1
2643,3,Not Graduate,No,1900000.0,7400000.0,18,592,2300000.0,3000000.0,6000000.0,1800000.0,Approved,Meera Bansal,QYFFZ6529I,,50,0.0,0.0,1
2644,4,Graduate,No,600000.0,1400000.0,4,507,200000.0,300000.0,1700000.0,400000.0,Rejected,Rahul Malhotra,DREGI9092Q,,50,1.0,0.0,0
2645,2,Not Graduate,Yes,4100000.0,11400000.0,14,505,8100000.0,7500000.0,10100000.0,5500000.0,Rejected,Riya Singh,WPQGA6386J,,50,0.0,1.0,0
2646,0,Not Graduate,Yes,800000.0,3200000.0,8,467,900000.0,400000.0,3100000.0,800000.0,Rejected,Isha Sharma,UCAJP7560M,,50,0.0,1.0,0
2647,2,Not Graduate,No,6600000.0,22900000.0,16,543,2500000.0,11000000.0,26300000.0,8500000.0,Rejected,Ankit Agarwal,HVFJS1309X,,50,0.0,0.0,0
2648,4,Graduate,Yes,300000.0,1100000.0,12,674,600000.0,0.0,800000.0,200000.0,Approved,Riya Malhotra,WESNN0231T,,50,1.0,1.0,1
2649,3,Graduate,No,6100000.0,13500000.0,2,717,15700000.0,4200000.0,16100000.0,3400000.0,Approved,Arjun Verma,LEKRI3206S,,50,1.0,0.0,1
2650,5,Not Graduate,Yes,4800000.0,17000000.0,10,666,6800000.0,5400000.0,12400000.0,2900000.0,Approved,Riya Agarwal,UZNIA1646U,,50,0.0,1.0,1
2651,4,Not Graduate,No,4500000.0,17300000.0,18,830,200000.0,4200000.0,12000000.0,2500000.0,Approved,Pooja Bansal,XWXTD1976O,,50,0.0,0.0,1
2652,2,Graduate,No,3800000.0,9400000.0,16,383,8300000.0,500000.0,9200000.0,2300000.0,Rejected,Rahul Kapoor,LBGLT1159K,,50,1.0,0.0,0
2653,2,Graduate,Yes,7000000.0,18900000.0,8,584,13000000.0,13600000.0,20600000.0,5000000.0,Approved,Vikas Kapoor,QIJJM3688F,,50,1.0,1.0,1
2654,2,Not Graduate,No,4400000.0,14200000.0,18,799,6300000.0,7800000.0,10800000.0,2400000.0,Approved,Kavita Kumar,XNOEK5051L,,50,0.0,0.0,1
2655,5,Graduate,No,5300000.0,19400000.0,6,510,14700000.0,7000000.0,13600000.0,3700000.0,Rejected,Nikhil Agarwal,CYYPN4276I,,50,1.0,0.0,0
2656,0,Not Graduate,Yes,2600000.0,5900000.0,6,572,5800000.0,3100000.0,7300000.0,3800000.0,Approved,Kavita Agarwal,KSMDG8411T,,50,0.0,1.0,1
2657,3,Not Graduate,No,3300000.0,13100000.0,2,554,6000000.0,2500000.0,6700000.0,3800000.0,Approved,Rahul Gupta,VITXM2001A,,50,0.0,0.0,1
2658,1,Not Graduate,Yes,1200000.0,4800000.0,6,344,2900000.0,1700000.0,3200000.0,1300000.0,Rejected,Manish Verma,JBFKI3808R,,50,0.0,1.0,0
2659,3,Graduate,No,4300000.0,8600000.0,8,881,9100000.0,5200000.0,15000000.0,5500000.0,Approved,Anjali Singh,JJZLT3752P,,50,1.0,0.0,1
2660,0,Not Graduate,Yes,8400000.0,27200000.0,10,514,2500000.0,6400000.0,20100000.0,7200000.0,Rejected,Isha Sharma,ELBWK6654L,,50,0.0,1.0,0
2661,0,Graduate,No,600000.0,1800000.0,18,796,1000000.0,700000.0,1200000.0,500000.0,Approved,Priya Kapoor,ZUTKK8956C,,50,1.0,0.0,1
2662,2,Graduate,Yes,4700000.0,16200000.0,12,802,2300000.0,5400000.0,14800000.0,6700000.0,Approved,Priya Bansal,GLLUD8645L,,50,1.0,1.0,1
2663,3,Graduate,No,4200000.0,12500000.0,20,375,1300000.0,5100000.0,10900000.0,2400000.0,Rejected,Isha Kapoor,XBUVK9039D,,50,1.0,0.0,0
2664,2,Graduate,No,4300000.0,14700000.0,2,871,4100000.0,7300000.0,13900000.0,4400000.0,Approved,Suresh Agarwal,CANDL2029E,,50,1.0,0.0,1
2665,0,Not Graduate,No,800000.0,2900000.0,2,439,100000.0,900000.0,2700000.0,1200000.0,Approved,Neha Bansal,MLBNG9966D,,50,0.0,0.0,1
2666,0,Not Graduate,Yes,9300000.0,32000000.0,8,438,24800000.0,6400000.0,34900000.0,12400000.0,Rejected,Meera Agarwal,MEFBL6307G,,50,0.0,1.0,0
2667,5,Not Graduate,No,6200000.0,13700000.0,2,468,3300000.0,12300000.0,13900000.0,5500000.0,Rejected,Shreya Sharma,YGBJT4860Y,,50,0.0,0.0,0
2668,3,Graduate,Yes,3500000.0,10200000.0,12,645,10400000.0,5700000.0,10000000.0,2400000.0,Approved,Rohit Sharma,HDPZG1619E,,50,1.0,1.0,1
2669,2,Graduate,Yes,3600000.0,9200000.0,18,700,4400000.0,1800000.0,10700000.0,3500000.0,Approved,Pooja Verma,CTAIB8859N,,50,1.0,1.0,1
2670,5,Graduate,Yes,9500000.0,36700000.0,16,348,3500000.0,2200000.0,31600000.0,11400000.0,Rejected,Arjun Agarwal,RSSPI8316B,,50,1.0,1.0,0
2671,5,Graduate,Yes,600000.0,1400000.0,10,877,1400000.0,400000.0,2000000.0,700000.0,Approved,Vikas Verma,SPORD1697M,,50,1.0,1.0,1
2672,0,Not Graduate,Yes,3800000.0,14900000.0,6,899,7800000.0,600000.0,12400000.0,2800000.0,Approved,Shreya Bansal,OBJQS1758R,,50,0.0,1.0,1
2673,3,Graduate,Yes,1400000.0,3500000.0,12,610,1200000.0,600000.0,3800000.0,1400000.0,Approved,Manish Agarwal,EHJTQ6508K,,50,1.0,1.0,1
2674,1,Not Graduate,No,6300000.0,23900000.0,4,742,1500000.0,7100000.0,21800000.0,4300000.0,Approved,Neha Gupta,LTOZX2740I,,50,0.0,0.0,1
2675,1,Not Graduate,Yes,2800000.0,6600000.0,18,801,4000000.0,4900000.0,7100000.0,3700000.0,Approved,Amit Kapoor,EKBKB6780P,,50,0.0,1.0,1
2676,4,Graduate,Yes,5400000.0,17100000.0,2,533,13800000.0,5100000.0,12200000.0,4700000.0,Approved,Anjali Kumar,IEFKW0716O,,50,1.0,1.0,1
2677,3,Not Graduate,Yes,6300000.0,23900000.0,16,656,12700000.0,9300000.0,15200000.0,5100000.0,Approved,Neha Kumar,ARXQN8272D,,50,0.0,1.0,1
2678,3,Graduate,Yes,3900000.0,14300000.0,18,785,10900000.0,7600000.0,13900000.0,4900000.0,Approved,Isha Kumar,DKVMS9379Y,,50,1.0,1.0,1
2679,2,Graduate,Yes,4200000.0,15700000.0,2,332,7000000.0,700000.0,13300000.0,3000000.0,Approved,Sneha Agarwal,LHYXO0723H,,50,1.0,1.0,1
2680,0,Graduate,No,3100000.0,8100000.0,18,768,400000.0,1600000.0,11600000.0,2400000.0,Approved,Rahul Mehta,BEZEI8290L,,50,1.0,0.0,1
2681,1,Graduate,No,3400000.0,8600000.0,6,640,7700000.0,1000000.0,7800000.0,4400000.0,Approved,Suresh Singh,PKYEU4843L,,50,1.0,0.0,1
2682,4,Not Graduate,No,1500000.0,3100000.0,6,885,100000.0,2800000.0,3800000.0,1900000.0,Approved,Suresh Agarwal,TMYBG1866J,,50,0.0,0.0,1
2683,3,Not Graduate,Yes,900000.0,2000000.0,18,772,2300000.0,700000.0,3500000.0,800000.0,Approved,Riya Bansal,XCUWF7391M,,50,0.0,1.0,1
2684,4,Graduate,Yes,7800000.0,25600000.0,4,665,1000000.0,2300000.0,27300000.0,8200000.0,Approved,Meera Malhotra,VAEBQ9538P,,50,1.0,1.0,1
2685,1,Not Graduate,Yes,3500000.0,10500000.0,20,454,8300000.0,4000000.0,7600000.0,2100000.0,Rejected,Neha Kumar,DGKFU8928C,,50,0.0,1.0,0
2686,1,Not Graduate,No,8400000.0,32500000.0,14,698,20600000.0,5900000.0,17300000.0,12200000.0,Approved,Manish Gupta,SNTXL3362L,,50,0.0,0.0,1
2687,4,Not Graduate,Yes,6400000.0,21300000.0,20,332,3600000.0,9100000.0,16200000.0,8000000.0,Rejected,Shreya Gupta,BFOMR5965A,,50,0.0,1.0,0
2688,1,Not Graduate,No,9600000.0,28300000.0,6,536,18700000.0,9300000.0,27300000.0,6000000.0,Rejected,Ankit Kumar,ZPKHH8953I,,50,0.0,0.0,0
2689,5,Not Graduate,Yes,2100000.0,6500000.0,10,796,2400000.0,2800000.0,7300000.0,2700000.0,Approved,Nikhil Sharma,MMQXI4321B,,50,0.0,1.0,1
2690,2,Not Graduate,Yes,6000000.0,19900000.0,8,486,12100000.0,8100000.0,20100000.0,6600000.0,Rejected,Anjali Mehta,QOGIR8562C,,50,0.0,1.0,0
2691,0,Not Graduate,Yes,8300000.0,16800000.0,18,422,8000000.0,10600000.0,23300000.0,11400000.0,Rejected,Meera Singh,MPNTQ9990K,,50,0.0,1.0,0
2692,1,Not Graduate,Yes,5300000.0,18500000.0,6,501,6700000.0,8600000.0,16600000.0,4300000.0,Rejected,Kavita Singh,CIFHP3364W,,50,0.0,1.0,0
2693,1,Not Graduate,Yes,9700000.0,23500000.0,4,666,15100000.0,9400000.0,23300000.0,8000000.0,Approved,Suresh Bansal,BACFI1966Q,,50,0.0,1.0,1
2694,3,Not Graduate,Yes,8200000.0,16500000.0,18,371,19000000.0,1200000.0,18500000.0,8200000.0,Rejected,Vikas Gupta,GDVDR3276M,,50,0.0,1.0,0
2695,5,Graduate,No,3400000.0,6900000.0,14,312,1800000.0,400000.0,10300000.0,3800000.0,Rejected,Isha Kumar,DXNUZ5390K,,50,1.0,0.0,0
2696,5,Graduate,No,2800000.0,11000000.0,12,753,3900000.0,4600000.0,10700000.0,2400000.0,Approved,Rakesh Kapoor,XROAB7385D,,50,1.0,0.0,1
2697,0,Not Graduate,Yes,2400000.0,5200000.0,16,740,6300000.0,1000000.0,7500000.0,2900000.0,Approved,Suresh Agarwal,SVCZE4706I,,50,0.0,1.0,1
2698,1,Graduate,No,8200000.0,24000000.0,4,366,10900000.0,15200000.0,25200000.0,10400000.0,Rejected,Isha Mehta,FCXRH6974M,,50,1.0,0.0,0
2699,4,Not Graduate,No,4200000.0,11100000.0,8,526,11600000.0,200000.0,16800000.0,4900000.0,Rejected,Suresh Mehta,FRROH8593I,,50,0.0,0.0,0
2700,4,Graduate,Yes,5500000.0,14800000.0,10,354,16000000.0,3400000.0,21200000.0,7700000.0,Rejected,Riya Kumar,XRONF7146C,,50,1.0,1.0,0
2701,5,Not Graduate,Yes,2900000.0,6300000.0,6,719,7900000.0,1600000.0,8000000.0,1600000.0,Approved,Nikhil Gupta,TDROX7658U,,50,0.0,1.0,1
2702,5,Not Graduate,No,6300000.0,20100000.0,12,774,15600000.0,11800000.0,16200000.0,5800000.0,Approved,Arjun Kapoor,IGGCB1460P,,50,0.0,0.0,1
2703,5,Not Graduate,Yes,9700000.0,29100000.0,18,732,4700000.0,7400000.0,35600000.0,12400000.0,Approved,Meera Kumar,QOCYF8609F,,50,0.0,1.0,1
2704,1,Not Graduate,No,6500000.0,16000000.0,6,862,2000000.0,0.0,24000000.0,9700000.0,Approved,Amit Agarwal,VKNBF9450N,,50,0.0,0.0,1
2705,5,Not Graduate,No,4900000.0,10800000.0,18,613,6800000.0,800000.0,14500000.0,5300000.0,Approved,Anjali Gupta,HEFMK8228N,,50,0.0,0.0,1
2706,5,Graduate,Yes,6900000.0,16500000.0,6,447,4100000.0,400000.0,14100000.0,6600000.0,Rejected,Manish Mehta,ERPEU5271Q,,50,1.0,1.0,0
